project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
semaphoreui/semaphore,08b560bd652c8cdc12e9beb6bfd908fa1ca57eac,mergeAnalysisOutput/go/semaphoreui/semaphore/08b560bd652c8cdc12e9beb6bfd908fa1ca57eac/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3042046,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,18389845,15.306285ms,,,,,,,,,15.514383ms,SUCCESS_WITHOUT_CONFLICTS,18623376,14.663086ms,,,,,,,,,14.860676ms,SUCCESS_WITHOUT_CONFLICTS,18663474,15.820909ms,,,,,,,,,16.039453ms
semaphoreui/semaphore,a74f5eb476a6742e8c89751a04175538257b8ff3,mergeAnalysisOutput/go/semaphoreui/semaphore/a74f5eb476a6742e8c89751a04175538257b8ff3/api/router.go,SUCCESS_WITHOUT_CONFLICTS,2712881,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,17831374,14.179772ms,,,,,,,,,14.377877ms,SUCCESS_WITHOUT_CONFLICTS,18658212,14.859415ms,,,,,,,,,15.05504ms,SUCCESS_WITHOUT_CONFLICTS,17708067,15.218074ms,,,,,,,,,15.406249ms
semaphoreui/semaphore,a74f5eb476a6742e8c89751a04175538257b8ff3,mergeAnalysisOutput/go/semaphoreui/semaphore/a74f5eb476a6742e8c89751a04175538257b8ff3/db/Store.go,SUCCESS_WITHOUT_CONFLICTS,2836088,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,14588168,11.416589ms,,,,,,,,,11.603588ms,SUCCESS_WITHOUT_CONFLICTS,14130711,10.856051ms,,,,,,,,,11.051268ms,SUCCESS_WITHOUT_CONFLICTS,14298756,11.574741ms,,,,,,,,,11.827328ms
semaphoreui/semaphore,a74f5eb476a6742e8c89751a04175538257b8ff3,mergeAnalysisOutput/go/semaphoreui/semaphore/a74f5eb476a6742e8c89751a04175538257b8ff3/db/sql/runner.go,SUCCESS_WITH_CONFLICTS,2254322,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,23225858,2.792769ms,,,0.0,0ns,12.281251ms,,,,15.355914ms,SUCCESS_WITHOUT_CONFLICTS,13390943,3.260996ms,,716.108µs,0.0,0ns,5.53787ms,,,,9.976672ms,SUCCESS_WITHOUT_CONFLICTS,14337081,4.191647ms,,1.688122ms,0.0,0ns,6.637867ms,,,,12.268008ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/api/auth.go,SUCCESS_WITHOUT_CONFLICTS,2298470,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,10060862,5.31272ms,,,,,,,,,5.5031ms,SUCCESS_WITHOUT_CONFLICTS,9730640,5.931456ms,,,,,,,,,6.154359ms,SUCCESS_WITHOUT_CONFLICTS,8428090,6.081944ms,,,,,,,,,6.306801ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/api/router.go,SUCCESS_WITHOUT_CONFLICTS,3145178,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,21157327,18.43394ms,,,,,,,,,18.752318ms,SUCCESS_WITHOUT_CONFLICTS,17643604,14.772296ms,,,,,,,,,15.013133ms,SUCCESS_WITHOUT_CONFLICTS,19560702,14.944781ms,,,,,,,,,15.176671ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/api/users.go,SUCCESS_WITHOUT_CONFLICTS,2449509,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8827581,6.031333ms,,,,,,,,,6.226861ms,SUCCESS_WITHOUT_CONFLICTS,10311575,6.012245ms,,,,,,,,,6.199526ms,SUCCESS_WITHOUT_CONFLICTS,11173474,8.574213ms,,,,,,,,,8.838031ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/db/Store.go,SUCCESS_WITHOUT_CONFLICTS,3010755,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,14366408,12.910563ms,,,,,,,,,13.181158ms,SUCCESS_WITHOUT_CONFLICTS,14636789,14.717539ms,,,,,,,,,14.996625ms,SUCCESS_WITHOUT_CONFLICTS,16668602,14.078985ms,,,,,,,,,14.346846ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/db/User.go,SUCCESS_WITHOUT_CONFLICTS,2080992,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,4637789,2.540935ms,,,,,,,,,2.729644ms,SUCCESS_WITHOUT_CONFLICTS,4865179,3.4582ms,,,,,,,,,3.773877ms,SUCCESS_WITHOUT_CONFLICTS,5327658,3.315103ms,,,,,,,,,3.56207ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/db/bolt/user.go,SUCCESS_WITHOUT_CONFLICTS,2804112,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26279638,7.523277ms,,,,,,,,,7.736469ms,SUCCESS_WITHOUT_CONFLICTS,9266812,5.56848ms,,,,,,,,,5.745113ms,SUCCESS_WITHOUT_CONFLICTS,8794613,9.735054ms,,,,,,,,,10.087435ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/db/sql/user.go,SUCCESS_WITHOUT_CONFLICTS,2558214,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,32652191,10.651071ms,,,,,,,,,11.031214ms,SUCCESS_WITHOUT_CONFLICTS,8862144,5.62103ms,,,,,,,,,5.818782ms,SUCCESS_WITHOUT_CONFLICTS,9884368,5.656501ms,,,,,,,,,5.84227ms
semaphoreui/semaphore,13b85c5782bf5ab1b728a949b4469dde76ffaca7,mergeAnalysisOutput/go/semaphoreui/semaphore/13b85c5782bf5ab1b728a949b4469dde76ffaca7/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3509882,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,41068285,16.356417ms,,,,,,,,,16.720821ms,SUCCESS_WITHOUT_CONFLICTS,18022299,11.983065ms,,,,,,,,,12.17232ms,SUCCESS_WITHOUT_CONFLICTS,16492870,12.04923ms,,,,,,,,,12.234431ms
semaphoreui/semaphore,2ace5c82a419b5d58eff69c8c0faf3c8b4a20fbb,mergeAnalysisOutput/go/semaphoreui/semaphore/2ace5c82a419b5d58eff69c8c0faf3c8b4a20fbb/db/Task.go,SUCCESS_WITHOUT_CONFLICTS,2432588,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,6888206,5.735764ms,,,,,,,,,5.960179ms,SUCCESS_WITHOUT_CONFLICTS,6956194,4.142588ms,,,,,,,,,4.331585ms,SUCCESS_WITHOUT_CONFLICTS,6997474,4.510036ms,,,,,,,,,4.685519ms
semaphoreui/semaphore,2d024ccc644d33e78b6d80e2ea77feac487f5ea3,mergeAnalysisOutput/go/semaphoreui/semaphore/2d024ccc644d33e78b6d80e2ea77feac487f5ea3/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3539576,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22175588,17.370545ms,,,,,,,,,17.571858ms,SUCCESS_WITHOUT_CONFLICTS,53132016,15.169495ms,,,,,,,,,15.384629ms,SUCCESS_WITHOUT_CONFLICTS,24721685,17.833505ms,,,,,,,,,18.082966ms
semaphoreui/semaphore,9f798c11b5abfd25fd3dc60901f682d9abaa0440,mergeAnalysisOutput/go/semaphoreui/semaphore/9f798c11b5abfd25fd3dc60901f682d9abaa0440/api/integration.go,SUCCESS_WITHOUT_CONFLICTS,2336065,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,10257003,6.531865ms,,,,,,,,,6.728608ms,SUCCESS_WITHOUT_CONFLICTS,11498739,6.524256ms,,,,,,,,,6.717103ms,SUCCESS_WITHOUT_CONFLICTS,11520395,9.566175ms,,,,,,,,,9.872101ms
semaphoreui/semaphore,9f798c11b5abfd25fd3dc60901f682d9abaa0440,mergeAnalysisOutput/go/semaphoreui/semaphore/9f798c11b5abfd25fd3dc60901f682d9abaa0440/db/Integration.go,SUCCESS_WITH_CONFLICTS,2910438,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,118058101,12.851545ms,56.310774ms,,0.0,0ns,45.274942ms,,0.0,0ns,114.797488ms,SUCCESS_WITH_CONFLICTS,45051961,10.232999ms,19.748177ms,23.66µs,0.0,0ns,12.888341ms,1.29817ms,0.0,0ns,43.203804ms,SUCCESS_WITH_CONFLICTS,45016471,8.989564ms,16.574012ms,15.631µs,0.0,0ns,12.678432ms,1.283864ms,0.0,0ns,38.519274ms
semaphoreui/semaphore,91c317327cb11271c1c397a821f4a5a783c9315d,mergeAnalysisOutput/go/semaphoreui/semaphore/91c317327cb11271c1c397a821f4a5a783c9315d/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3605033,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23086861,20.329436ms,,,,,,,,,20.634977ms,SUCCESS_WITHOUT_CONFLICTS,20118319,18.500626ms,,,,,,,,,18.77815ms,SUCCESS_WITHOUT_CONFLICTS,22177489,20.480356ms,,,,,,,,,20.67178ms
semaphoreui/semaphore,ec64c4282e54b256d6bc99f84b516830ddce9912,mergeAnalysisOutput/go/semaphoreui/semaphore/ec64c4282e54b256d6bc99f84b516830ddce9912/api/router.go,SUCCESS_WITHOUT_CONFLICTS,3089398,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,18477886,15.583696ms,,,,,,,,,15.771756ms,SUCCESS_WITHOUT_CONFLICTS,22044459,15.848784ms,,,,,,,,,16.170727ms,SUCCESS_WITHOUT_CONFLICTS,17935244,13.268782ms,,,,,,,,,13.465636ms
semaphoreui/semaphore,e00b9e1520da8d02ad4db3f1fe298b8891c9c660,mergeAnalysisOutput/go/semaphoreui/semaphore/e00b9e1520da8d02ad4db3f1fe298b8891c9c660/api/projects/environment.go,SUCCESS_WITHOUT_CONFLICTS,2480690,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,10007598,8.709082ms,,,,,,,,,8.978989ms,SUCCESS_WITHOUT_CONFLICTS,11875509,9.739674ms,,,,,,,,,10.009718ms,SUCCESS_WITHOUT_CONFLICTS,10261674,6.839615ms,,,,,,,,,7.094997ms
semaphoreui/semaphore,c380ed542d630527571f99f223548f9751c963ca,mergeAnalysisOutput/go/semaphoreui/semaphore/c380ed542d630527571f99f223548f9751c963ca/api/login.go,SUCCESS_WITHOUT_CONFLICTS,2850551,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15130596,12.64816ms,,,,,,,,,12.863841ms,SUCCESS_WITHOUT_CONFLICTS,16487922,12.619133ms,,,,,,,,,12.848064ms,SUCCESS_WITHOUT_CONFLICTS,17064134,14.18985ms,,,,,,,,,14.392575ms
semaphoreui/semaphore,a96cef92a0da8f078fa9a54369c735bb37bd5f36,mergeAnalysisOutput/go/semaphoreui/semaphore/a96cef92a0da8f078fa9a54369c735bb37bd5f36/db/AccessKey.go,SUCCESS_WITHOUT_CONFLICTS,3010077,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,5511443,2.958925ms,,,,,,,,,3.147812ms,SUCCESS_WITHOUT_CONFLICTS,5755020,2.974475ms,,,,,,,,,3.199677ms,SUCCESS_WITHOUT_CONFLICTS,5519647,2.88103ms,,,,,,,,,3.071573ms
semaphoreui/semaphore,9233fff1e16b96115865f3f729a16a34a402d863,mergeAnalysisOutput/go/semaphoreui/semaphore/9233fff1e16b96115865f3f729a16a34a402d863/util/config.go,SUCCESS_WITHOUT_CONFLICTS,2848970,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23674898,20.695822ms,,,,,,,,,20.903753ms,SUCCESS_WITHOUT_CONFLICTS,23000174,19.912555ms,,,,,,,,,20.118066ms,SUCCESS_WITHOUT_CONFLICTS,22471865,19.254859ms,,,,,,,,,19.472353ms
semaphoreui/semaphore,913212332237f263cc20acad1a229e771ad9e8c4,mergeAnalysisOutput/go/semaphoreui/semaphore/913212332237f263cc20acad1a229e771ad9e8c4/services/tasks/RemoteJob.go,SUCCESS_WITHOUT_CONFLICTS,2012346,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7462244,5.258713ms,,,,,,,,,5.439668ms,SUCCESS_WITHOUT_CONFLICTS,8086821,5.306873ms,,,,,,,,,5.511495ms,SUCCESS_WITHOUT_CONFLICTS,7412741,5.326804ms,,,,,,,,,5.504744ms
semaphoreui/semaphore,ddcf31ff595516132924462a6197474d220103db,mergeAnalysisOutput/go/semaphoreui/semaphore/ddcf31ff595516132924462a6197474d220103db/db/Store.go,SUCCESS_WITHOUT_CONFLICTS,23006625,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,72522457,16.726186ms,,,,,,,,,17.056086ms,SUCCESS_WITHOUT_CONFLICTS,75195023,16.097981ms,,,,,,,,,16.433727ms,SUCCESS_WITHOUT_CONFLICTS,42834841,14.777051ms,,,,,,,,,15.036581ms
semaphoreui/semaphore,6c6f5076ff8c1bb12aff4ba08311167ac6e8d756,mergeAnalysisOutput/go/semaphoreui/semaphore/6c6f5076ff8c1bb12aff4ba08311167ac6e8d756/util/config.go,SUCCESS_WITHOUT_CONFLICTS,52229842,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,62987006,20.330655ms,,,,,,,,,20.623019ms,SUCCESS_WITHOUT_CONFLICTS,128208513,18.451667ms,,,,,,,,,18.806525ms,SUCCESS_WITHOUT_CONFLICTS,161965199,21.021472ms,,,,,,,,,21.33463ms
semaphoreui/semaphore,07ab89e619c6b831789609bed4bd3204bc82d26c,mergeAnalysisOutput/go/semaphoreui/semaphore/07ab89e619c6b831789609bed4bd3204bc82d26c/db/Store.go,SUCCESS_WITHOUT_CONFLICTS,2698779,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,15405078,13.252994ms,,,,,,,,,13.545181ms,SUCCESS_WITHOUT_CONFLICTS,15372108,15.97158ms,,,,,,,,,16.346341ms,SUCCESS_WITHOUT_CONFLICTS,15168444,10.726839ms,,,,,,,,,10.92707ms
semaphoreui/semaphore,07ab89e619c6b831789609bed4bd3204bc82d26c,mergeAnalysisOutput/go/semaphoreui/semaphore/07ab89e619c6b831789609bed4bd3204bc82d26c/db/bolt/template.go,SUCCESS_WITHOUT_CONFLICTS,2694377,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7288550,5.161772ms,,,,,,,,,5.349531ms,SUCCESS_WITHOUT_CONFLICTS,8422145,5.293102ms,,,,,,,,,5.477852ms,SUCCESS_WITHOUT_CONFLICTS,7464090,5.260122ms,,,,,,,,,5.446774ms
semaphoreui/semaphore,31d14458af200bcca9a84acbd50b2f1b08ae70bc,mergeAnalysisOutput/go/semaphoreui/semaphore/31d14458af200bcca9a84acbd50b2f1b08ae70bc/db/Store.go,SUCCESS_WITHOUT_CONFLICTS,3157469,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16256593,12.007589ms,,,,,,,,,12.208056ms,SUCCESS_WITHOUT_CONFLICTS,16735993,16.064272ms,,,,,,,,,16.355303ms,SUCCESS_WITHOUT_CONFLICTS,14453967,12.023456ms,,,,,,,,,12.217594ms
semaphoreui/semaphore,31d14458af200bcca9a84acbd50b2f1b08ae70bc,mergeAnalysisOutput/go/semaphoreui/semaphore/31d14458af200bcca9a84acbd50b2f1b08ae70bc/db/Task.go,SUCCESS_WITHOUT_CONFLICTS,2016933,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8402195,5.22298ms,,,,,,,,,5.432017ms,SUCCESS_WITHOUT_CONFLICTS,8650711,7.38958ms,,,,,,,,,7.743541ms,SUCCESS_WITHOUT_CONFLICTS,6546648,4.394646ms,,,,,,,,,4.578824ms
semaphoreui/semaphore,31d14458af200bcca9a84acbd50b2f1b08ae70bc,mergeAnalysisOutput/go/semaphoreui/semaphore/31d14458af200bcca9a84acbd50b2f1b08ae70bc/db/sql/task.go,SUCCESS_WITHOUT_CONFLICTS,2087558,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,11157952,10.287335ms,,,,,,,,,10.577292ms,SUCCESS_WITHOUT_CONFLICTS,12577363,8.032801ms,,,,,,,,,8.256689ms,SUCCESS_WITHOUT_CONFLICTS,10966984,6.752498ms,,,,,,,,,6.936125ms
semaphoreui/semaphore,31d14458af200bcca9a84acbd50b2f1b08ae70bc,mergeAnalysisOutput/go/semaphoreui/semaphore/31d14458af200bcca9a84acbd50b2f1b08ae70bc/services/tasks/TaskPool.go,SUCCESS_WITHOUT_CONFLICTS,2429311,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,14399867,10.146875ms,,,,,,,,,10.33176ms,SUCCESS_WITHOUT_CONFLICTS,15362386,10.400731ms,,,,,,,,,10.586722ms,SUCCESS_WITHOUT_CONFLICTS,12488612,10.165437ms,,,,,,,,,10.355753ms
semaphoreui/semaphore,04e334ad1ba0dc3908d62ffeb308a28ccd73329d,mergeAnalysisOutput/go/semaphoreui/semaphore/04e334ad1ba0dc3908d62ffeb308a28ccd73329d/api/integration.go,SUCCESS_WITHOUT_CONFLICTS,1944141,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,12600464,10.203792ms,,,,,,,,,10.473566ms,SUCCESS_WITHOUT_CONFLICTS,14226571,7.282128ms,,,,,,,,,7.471183ms,SUCCESS_WITHOUT_CONFLICTS,10431514,7.279698ms,,,,,,,,,7.474931ms
semaphoreui/semaphore,51dae53358363f2c3d06cf95d88b914739aee668,mergeAnalysisOutput/go/semaphoreui/semaphore/51dae53358363f2c3d06cf95d88b914739aee668/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3114416,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19505600,15.154571ms,,,,,,,,,15.361471ms,SUCCESS_WITHOUT_CONFLICTS,17633604,15.152656ms,,,,,,,,,15.359078ms,SUCCESS_WITHOUT_CONFLICTS,17758836,15.292313ms,,,,,,,,,15.490661ms
semaphoreui/semaphore,77209fd719c0e84b5a5a2e5a5ba10909a852f78b,mergeAnalysisOutput/go/semaphoreui/semaphore/77209fd719c0e84b5a5a2e5a5ba10909a852f78b/api/login.go,SUCCESS_WITHOUT_CONFLICTS,2859752,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,17107253,16.950821ms,,,,,,,,,17.25696ms,SUCCESS_WITHOUT_CONFLICTS,16489285,11.463793ms,,,,,,,,,11.647783ms,SUCCESS_WITHOUT_CONFLICTS,19940404,15.416746ms,,,,,,,,,15.720397ms
semaphoreui/semaphore,77209fd719c0e84b5a5a2e5a5ba10909a852f78b,mergeAnalysisOutput/go/semaphoreui/semaphore/77209fd719c0e84b5a5a2e5a5ba10909a852f78b/util/config.go,SUCCESS_WITHOUT_CONFLICTS,4924973,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,20144412,17.121577ms,,,,,,,,,17.454325ms,SUCCESS_WITHOUT_CONFLICTS,16686289,11.57867ms,,,,,,,,,11.772749ms,SUCCESS_WITHOUT_CONFLICTS,22453990,13.989192ms,,,,,,,,,14.218319ms
semaphoreui/semaphore,4e2e2a59328d58b9cc0deb9eb013b3c0d07cf11a,mergeAnalysisOutput/go/semaphoreui/semaphore/4e2e2a59328d58b9cc0deb9eb013b3c0d07cf11a/api/system_info.go,SUCCESS_WITH_CONFLICTS,1835931,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,44348929,6.166683ms,33.996684ms,,0.0,0ns,,,,,41.312381ms,SUCCESS_WITH_CONFLICTS,26889388,6.689933ms,6.208699ms,1.67027ms,0.0,0ns,5.363582ms,1.69608ms,0.0,0ns,18.573452ms,SUCCESS_WITH_CONFLICTS,25667558,9.195338ms,5.950165ms,1.588601ms,0.0,0ns,4.455972ms,1.251134ms,0.0,0ns,20.00532ms
semaphoreui/semaphore,575849260495fd630f12517b8890352149d71dc6,mergeAnalysisOutput/go/semaphoreui/semaphore/575849260495fd630f12517b8890352149d71dc6/services/tasks/TaskRunner.go,SUCCESS_WITHOUT_CONFLICTS,3069228,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16541195,7.892762ms,,,,,,,,,8.109644ms,SUCCESS_WITHOUT_CONFLICTS,11279285,8.11927ms,,,,,,,,,8.34504ms,SUCCESS_WITHOUT_CONFLICTS,11194862,9.8616ms,,,,,,,,,10.166603ms
semaphoreui/semaphore,b07b6f6f686070cc0639edb8e0edcac71ca5a3fa,mergeAnalysisOutput/go/semaphoreui/semaphore/b07b6f6f686070cc0639edb8e0edcac71ca5a3fa/api/sockets/handler.go,SUCCESS_WITH_CONFLICTS,2135888,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,65382986,12.750725ms,55.622176ms,,0.0,0ns,,,,,69.842596ms,SUCCESS_WITH_CONFLICTS,36462112,11.462498ms,13.659153ms,2.249234ms,0.0,0ns,9.793795ms,1.78209ms,0.0,0ns,35.346067ms,SUCCESS_WITH_CONFLICTS,37331646,10.530904ms,14.643807ms,2.778161ms,0.0,0ns,13.463192ms,3.286563ms,0.0,0ns,39.062517ms
semaphoreui/semaphore,5dccb4c559733d260899e1f0c6f63525d6c6f17f,mergeAnalysisOutput/go/semaphoreui/semaphore/5dccb4c559733d260899e1f0c6f63525d6c6f17f/api/router.go,SUCCESS_WITHOUT_CONFLICTS,2563577,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,24956477,17.491996ms,,,,,,,,,17.765417ms,SUCCESS_WITHOUT_CONFLICTS,19964502,18.169482ms,,,,,,,,,18.436812ms,SUCCESS_WITHOUT_CONFLICTS,19954287,17.875779ms,,,,,,,,,18.161529ms
semaphoreui/semaphore,cd8aec0947a52c0b2ebf4b89317711fc05d918ca,mergeAnalysisOutput/go/semaphoreui/semaphore/cd8aec0947a52c0b2ebf4b89317711fc05d918ca/db/Migration.go,SUCCESS_WITHOUT_CONFLICTS,2110048,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8632399,5.094818ms,,,,,,,,,5.312469ms,SUCCESS_WITHOUT_CONFLICTS,8881841,8.260599ms,,,,,,,,,8.594986ms,SUCCESS_WITHOUT_CONFLICTS,8575552,4.872828ms,,,,,,,,,5.08086ms
semaphoreui/semaphore,105a40235a81f58c1d0857fbdac93c37d0931192,mergeAnalysisOutput/go/semaphoreui/semaphore/105a40235a81f58c1d0857fbdac93c37d0931192/services/tasks/RemoteJob.go,SUCCESS_WITHOUT_CONFLICTS,1852539,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,8852370,5.759634ms,,,,,,,,,5.985337ms,SUCCESS_WITHOUT_CONFLICTS,8105290,5.162223ms,,,,,,,,,5.35774ms,SUCCESS_WITHOUT_CONFLICTS,7356183,5.119576ms,,,,,,,,,5.30957ms
semaphoreui/semaphore,1b38f5bd169115b0c1ee96aec501c2e3aa285b58,mergeAnalysisOutput/go/semaphoreui/semaphore/1b38f5bd169115b0c1ee96aec501c2e3aa285b58/db/Task.go,SUCCESS_WITHOUT_CONFLICTS,2046031,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,7483963,4.623286ms,,,,,,,,,4.829494ms,SUCCESS_WITHOUT_CONFLICTS,8490224,4.723354ms,,,,,,,,,4.948428ms,SUCCESS_WITHOUT_CONFLICTS,7370483,4.195871ms,,,,,,,,,4.373606ms
semaphoreui/semaphore,1b38f5bd169115b0c1ee96aec501c2e3aa285b58,mergeAnalysisOutput/go/semaphoreui/semaphore/1b38f5bd169115b0c1ee96aec501c2e3aa285b58/db/Template.go,SUCCESS_WITHOUT_CONFLICTS,2367361,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,9038984,5.992582ms,,,,,,,,,6.350789ms,SUCCESS_WITHOUT_CONFLICTS,10491114,8.252766ms,,,,,,,,,8.530459ms,SUCCESS_WITHOUT_CONFLICTS,9276289,5.93621ms,,,,,,,,,6.231933ms
semaphoreui/semaphore,1b38f5bd169115b0c1ee96aec501c2e3aa285b58,mergeAnalysisOutput/go/semaphoreui/semaphore/1b38f5bd169115b0c1ee96aec501c2e3aa285b58/util/config.go,SUCCESS_WITHOUT_CONFLICTS,3373145,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19548356,15.809233ms,,,,,,,,,16.009567ms,SUCCESS_WITHOUT_CONFLICTS,20069187,18.205655ms,,,,,,,,,18.510796ms,SUCCESS_WITHOUT_CONFLICTS,19434227,15.636041ms,,,,,,,,,15.83475ms
semaphoreui/semaphore,9b98434a55d544391f2cdd4433cfea7ce14fad16,mergeAnalysisOutput/go/semaphoreui/semaphore/9b98434a55d544391f2cdd4433cfea7ce14fad16/services/tasks/TaskRunner.go,SUCCESS_WITHOUT_CONFLICTS,2904189,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,11763369,7.677516ms,,,,,,,,,7.894813ms,SUCCESS_WITHOUT_CONFLICTS,11690419,7.706072ms,,,,,,,,,7.922507ms,SUCCESS_WITHOUT_CONFLICTS,10473355,7.620458ms,,,,,,,,,7.855772ms
